Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism Part],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Fluorescent Labels],Comment [Fluorescent Label Reference DOIs],Image File,Comment [Image File Path],Comment [Image File Type],Channels
membranes_earlyendo_seg,61E7CD2F27_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,61E7CD2F27_8bit_lynEGFP_seg.tif,./61E7CD2F27/61E7CD2F27_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,81E0137C14_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,81E0137C14_8bit_lynEGFP_seg.tif,./81E0137C14/81E0137C14_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,828AAFF38C_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,828AAFF38C_8bit_lynEGFP_seg.tif,./828AAFF38C/828AAFF38C_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,86AEB2E414_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,86AEB2E414_8bit_lynEGFP_seg.tif,./86AEB2E414/86AEB2E414_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,889D6DDB1F_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,889D6DDB1F_8bit_lynEGFP_seg.tif,./889D6DDB1F/889D6DDB1F_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,D050E92E38_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,D050E92E38_8bit_lynEGFP_seg.tif,./D050E92E38/D050E92E38_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,D4846901BC_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,D4846901BC_8bit_lynEGFP_seg.tif,./D4846901BC/D4846901BC_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,D4974C20CF_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,D4974C20CF_8bit_lynEGFP_seg.tif,./D4974C20CF/D4974C20CF_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,E75A7F5AE7_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,E75A7F5AE7_8bit_lynEGFP_seg.tif,./E75A7F5AE7/E75A7F5AE7_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_earlyendo_seg,E794F7AE68_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; RNA:mKate2-Rab5a,10.1016/j.devcel.2006.02.019; study publication,E794F7AE68_8bit_lynEGFP_seg.tif,./E794F7AE68/E794F7AE68_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo,0C7E6EE381,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,0C7E6EE381_8bit_lynEGFP.tif; 0C7E6EE381_8bit_mKate2rab11.tif,./0C7E6EE381/0C7E6EE381_8bit_lynEGFP.tif; ./0C7E6EE381/0C7E6EE381_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,0F6C27F441,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,0F6C27F441_8bit_lynEGFP.tif; 0F6C27F441_8bit_mKate2rab11.tif,./0F6C27F441/0F6C27F441_8bit_lynEGFP.tif; ./0F6C27F441/0F6C27F441_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,11E67B39A7,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,11E67B39A7_8bit_lynEGFP.tif; 11E67B39A7_8bit_mKate2rab11.tif,./11E67B39A7/11E67B39A7_8bit_lynEGFP.tif; ./11E67B39A7/11E67B39A7_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,16A18E70D0,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,16A18E70D0_8bit_lynEGFP.tif; 16A18E70D0_8bit_mKate2rab11.tif,./16A18E70D0/16A18E70D0_8bit_lynEGFP.tif; ./16A18E70D0/16A18E70D0_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,2B1E6C12B3,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,2B1E6C12B3_8bit_lynEGFP.tif; 2B1E6C12B3_8bit_mKate2rab11.tif,./2B1E6C12B3/2B1E6C12B3_8bit_lynEGFP.tif; ./2B1E6C12B3/2B1E6C12B3_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,4882D586F3,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,4882D586F3_8bit_lynEGFP.tif; 4882D586F3_8bit_mKate2rab11.tif,./4882D586F3/4882D586F3_8bit_lynEGFP.tif; ./4882D586F3/4882D586F3_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,52A4FD415A,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,52A4FD415A_8bit_lynEGFP.tif; 52A4FD415A_8bit_mKate2rab11.tif,./52A4FD415A/52A4FD415A_8bit_lynEGFP.tif; ./52A4FD415A/52A4FD415A_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,7E8CA9482F,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,7E8CA9482F_8bit_lynEGFP.tif; 7E8CA9482F_8bit_mKate2rab11.tif,./7E8CA9482F/7E8CA9482F_8bit_lynEGFP.tif; ./7E8CA9482F/7E8CA9482F_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,97E18B10B3,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,97E18B10B3_8bit_lynEGFP.tif; 97E18B10B3_8bit_mKate2rab11.tif,./97E18B10B3/97E18B10B3_8bit_lynEGFP.tif; ./97E18B10B3/97E18B10B3_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,A243257E0D,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,A243257E0D_8bit_lynEGFP.tif; A243257E0D_8bit_mKate2rab11.tif,./A243257E0D/A243257E0D_8bit_lynEGFP.tif; ./A243257E0D/A243257E0D_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,A9213445AE,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,A9213445AE_8bit_lynEGFP.tif; A9213445AE_8bit_mKate2rab11.tif,./A9213445AE/A9213445AE_8bit_lynEGFP.tif; ./A9213445AE/A9213445AE_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,B6474DAA3E,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,B6474DAA3E_8bit_lynEGFP.tif; B6474DAA3E_8bit_mKate2rab11.tif,./B6474DAA3E/B6474DAA3E_8bit_lynEGFP.tif; ./B6474DAA3E/B6474DAA3E_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,DAA0F8D3A9,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,DAA0F8D3A9_8bit_lynEGFP.tif; DAA0F8D3A9_8bit_mKate2rab11.tif,./DAA0F8D3A9/DAA0F8D3A9_8bit_lynEGFP.tif; ./DAA0F8D3A9/DAA0F8D3A9_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,E0EB753C48,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,E0EB753C48_8bit_lynEGFP.tif; E0EB753C48_8bit_mKate2rab11.tif,./E0EB753C48/E0EB753C48_8bit_lynEGFP.tif; ./E0EB753C48/E0EB753C48_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,E17C99121A,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,E17C99121A_8bit_lynEGFP.tif; E17C99121A_8bit_mKate2rab11.tif,./E17C99121A/E17C99121A_8bit_lynEGFP.tif; ./E17C99121A/E17C99121A_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,E4044535BE,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,E4044535BE_8bit_lynEGFP.tif; E4044535BE_8bit_mKate2rab11.tif,./E4044535BE/E4044535BE_8bit_lynEGFP.tif; ./E4044535BE/E4044535BE_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,F41E584C7C,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,F41E584C7C_8bit_lynEGFP.tif; F41E584C7C_8bit_mKate2rab11.tif,./F41E584C7C/F41E584C7C_8bit_lynEGFP.tif; ./F41E584C7C/F41E584C7C_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,FCC5A372FC,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,FCC5A372FC_8bit_lynEGFP.tif; FCC5A372FC_8bit_mKate2rab11.tif,./FCC5A372FC/FCC5A372FC_8bit_lynEGFP.tif; ./FCC5A372FC/FCC5A372FC_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo,FFFB66830A,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,FFFB66830A_8bit_lynEGFP.tif; FFFB66830A_8bit_mKate2rab11.tif,./FFFB66830A/FFFB66830A_8bit_lynEGFP.tif; ./FFFB66830A/FFFB66830A_8bit_mKate2rab11.tif,raw,lynEGFP:cell membranes; mKate2rab11:recycling endosomes
membranes_recendo_seg,0C7E6EE381_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,0C7E6EE381_8bit_lynEGFP_seg.tif,./0C7E6EE381/0C7E6EE381_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,0F6C27F441_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,0F6C27F441_8bit_lynEGFP_seg.tif,./0F6C27F441/0F6C27F441_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,11E67B39A7_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,11E67B39A7_8bit_lynEGFP_seg.tif,./11E67B39A7/11E67B39A7_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,16A18E70D0_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,16A18E70D0_8bit_lynEGFP_seg.tif,./16A18E70D0/16A18E70D0_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,2B1E6C12B3_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,2B1E6C12B3_8bit_lynEGFP_seg.tif,./2B1E6C12B3/2B1E6C12B3_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,4882D586F3_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,4882D586F3_8bit_lynEGFP_seg.tif,./4882D586F3/4882D586F3_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,52A4FD415A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,52A4FD415A_8bit_lynEGFP_seg.tif,./52A4FD415A/52A4FD415A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,7E8CA9482F_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,7E8CA9482F_8bit_lynEGFP_seg.tif,./7E8CA9482F/7E8CA9482F_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,97E18B10B3_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,97E18B10B3_8bit_lynEGFP_seg.tif,./97E18B10B3/97E18B10B3_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,A243257E0D_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,A243257E0D_8bit_lynEGFP_seg.tif,./A243257E0D/A243257E0D_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,A9213445AE_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,A9213445AE_8bit_lynEGFP_seg.tif,./A9213445AE/A9213445AE_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,B6474DAA3E_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,B6474DAA3E_8bit_lynEGFP_seg.tif,./B6474DAA3E/B6474DAA3E_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,DAA0F8D3A9_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,DAA0F8D3A9_8bit_lynEGFP_seg.tif,./DAA0F8D3A9/DAA0F8D3A9_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,E0EB753C48_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,E0EB753C48_8bit_lynEGFP_seg.tif,./E0EB753C48/E0EB753C48_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,E17C99121A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,E17C99121A_8bit_lynEGFP_seg.tif,./E17C99121A/E17C99121A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,E4044535BE_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,E4044535BE_8bit_lynEGFP_seg.tif,./E4044535BE/E4044535BE_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,F41E584C7C_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,F41E584C7C_8bit_lynEGFP_seg.tif,./F41E584C7C/F41E584C7C_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,FCC5A372FC_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,FCC5A372FC_8bit_lynEGFP_seg.tif,./FCC5A372FC/FCC5A372FC_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_recendo_seg,FFFB66830A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; Act2b:mKate2-Rab11a,10.1016/j.devcel.2006.02.019; study publication,FFFB66830A_8bit_lynEGFP_seg.tif,./FFFB66830A/FFFB66830A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn,09034FB7F0,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,09034FB7F0_8bit_lynEGFP.tif; 09034FB7F0_8bit_CDMPRtagRFPt.tif,./09034FB7F0/09034FB7F0_8bit_lynEGFP.tif; ./09034FB7F0/09034FB7F0_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,13BE29A615,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,13BE29A615_8bit_lynEGFP.tif; 13BE29A615_8bit_CDMPRtagRFPt.tif,./13BE29A615/13BE29A615_8bit_lynEGFP.tif; ./13BE29A615/13BE29A615_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,321DEF59FC,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,321DEF59FC_8bit_lynEGFP.tif; 321DEF59FC_8bit_CDMPRtagRFPt.tif,./321DEF59FC/321DEF59FC_8bit_lynEGFP.tif; ./321DEF59FC/321DEF59FC_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,32FF7CB088,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,32FF7CB088_8bit_lynEGFP.tif; 32FF7CB088_8bit_CDMPRtagRFPt.tif,./32FF7CB088/32FF7CB088_8bit_lynEGFP.tif; ./32FF7CB088/32FF7CB088_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,3CAACDE565,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,3CAACDE565_8bit_lynEGFP.tif; 3CAACDE565_8bit_CDMPRtagRFPt.tif,./3CAACDE565/3CAACDE565_8bit_lynEGFP.tif; ./3CAACDE565/3CAACDE565_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,597E83AEEE,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,597E83AEEE_8bit_lynEGFP.tif; 597E83AEEE_8bit_CDMPRtagRFPt.tif,./597E83AEEE/597E83AEEE_8bit_lynEGFP.tif; ./597E83AEEE/597E83AEEE_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,622ABBE65A,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,622ABBE65A_8bit_lynEGFP.tif; 622ABBE65A_8bit_CDMPRtagRFPt.tif,./622ABBE65A/622ABBE65A_8bit_lynEGFP.tif; ./622ABBE65A/622ABBE65A_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,6E3DAA637E,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,6E3DAA637E_8bit_lynEGFP.tif; 6E3DAA637E_8bit_CDMPRtagRFPt.tif,./6E3DAA637E/6E3DAA637E_8bit_lynEGFP.tif; ./6E3DAA637E/6E3DAA637E_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,7A19015670,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,7A19015670_8bit_lynEGFP.tif; 7A19015670_8bit_CDMPRtagRFPt.tif,./7A19015670/7A19015670_8bit_lynEGFP.tif; ./7A19015670/7A19015670_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,C0FBC841C5,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,C0FBC841C5_8bit_lynEGFP.tif; C0FBC841C5_8bit_CDMPRtagRFPt.tif,./C0FBC841C5/C0FBC841C5_8bit_lynEGFP.tif; ./C0FBC841C5/C0FBC841C5_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
